ZCTA5,Final Type,,,,,,,,,
87499,Rural,,,,,,,,,
87501,Urbanized Area,,,,,,,,,
87505,Urbanized Area,,,,,,,,,
87506,Mixed,,,,,,,,,
87507,Urbanized Area,,,,,,,,,
87508,Mixed,,,,,,,,,
87510,Rural,,,,,,,,,
87511,Urban Cluster,,,,,,,,,
87512,Rural,,,,,,,,,
87513,Rural,,,,,,,,,
87514,Rural,,,,,,,,,
87515,Rural,,,,,,,,,
87516,Rural,,,,,,,,,
87517,Rural,,,,,,,,,
87518,Rural,,,,,,,,,
87519,Rural,,,,,,,,,
87520,Rural,,,,,,,,,
87521,Rural,,,,,,,,,
87522,Mixed,,,,,,,,,
87523,Rural,,,,,,,,,
87524,Rural,,,,,,,,,
87525,Rural,,,,,,,,,
87527,Rural,,,,,,,,,
87528,Rural,,,,,,,,,
87529,Mixed,,,,,,,,,
87530,Rural,,,,,,,,,
87531,Rural,,,,,,,,,
87532,Urban Cluster,,,,,,,,,
87533,Urban Cluster,,,,,,,,,
87535,Rural,,,,,,,,,
87537,Mixed,,,,,,,,,
87538,Rural,,,,,,,,,
87539,Rural,,,,,,,,,
87540,Rural,,,,,,,,,
87543,Rural,,,,,,,,,
87544,Mixed,,,,,,,,,
87548,Rural,,,,,,,,,
87549,Rural,,,,,,,,,
87551,Rural,,,,,,,,,
87552,Rural,,,,,,,,,
87553,Rural,,,,,,,,,
87554,Rural,,,,,,,,,
87556,Rural,,,,,,,,,
87557,Mixed,,,,,,,,,
87558,Rural,,,,,,,,,
87560,Rural,,,,,,,,,
87562,Rural,,,,,,,,,
87564,Rural,,,,,,,,,
87565,Rural,,,,,,,,,
87566,Mixed,,,,,,,,,
87567,Urban Cluster,,,,,,,,,
87569,Rural,,,,,,,,,
87571,Mixed,,,,,,,,,
87573,Rural,,,,,,,,,
87574,Rural,,,,,,,,,
87575,Rural,,,,,,,,,
87577,Rural,,,,,,,,,
87578,Rural,,,,,,,,,
87579,Rural,,,,,,,,,
87580,Rural,,,,,,,,,
87581,Rural,,,,,,,,,
87582,Mixed,,,,,,,,,
87583,Rural,,,,,,,,,
87701,Urban Cluster,,,,,,,,,
87710,Rural,,,,,,,,,
87711,Rural,,,,,,,,,
87712,Rural,,,,,,,,,
87713,Rural,,,,,,,,,
87714,Rural,,,,,,,,,
87715,Rural,,,,,,,,,
87718,Rural,,,,,,,,,
87722,Rural,,,,,,,,,
87723,Rural,,,,,,,,,
87724,Rural,,,,,,,,,
87728,Rural,,,,,,,,,
87729,Rural,,,,,,,,,
87730,Rural,,,,,,,,,
87731,Rural,,,,,,,,,
87732,Rural,,,,,,,,,
87733,Rural,,,,,,,,,
87734,Rural,,,,,,,,,
87735,Rural,,,,,,,,,
87736,Rural,,,,,,,,,
87740,Urban Cluster,,,,,,,,,
87742,Rural,,,,,,,,,
87743,Rural,,,,,,,,,
87745,Rural,,,,,,,,,
87746,Rural,,,,,,,,,
87747,Rural,,,,,,,,,
87749,Rural,,,,,,,,,
87750,Rural,,,,,,,,,
87752,Rural,,,,,,,,,
87753,Rural,,,,,,,,,
87801,Urban Cluster,,,,,,,,,
87820,Rural,,,,,,,,,
87821,Rural,,,,,,,,,
87823,Rural,,,,,,,,,
87824,Rural,,,,,,,,,
87825,Rural,,,,,,,,,
87827,Rural,,,,,,,,,
87828,Rural,,,,,,,,,
87829,Rural,,,,,,,,,
87830,Rural,,,,,,,,,
87831,Rural,,,,,,,,,
87832,Rural,,,,,,,,,
87901,Urban Cluster,,,,,,,,,
87930,Rural,,,,,,,,,
87931,Rural,,,,,,,,,
87933,Rural,,,,,,,,,
87935,Urban Cluster,,,,,,,,,
87936,Rural,,,,,,,,,
87937,Rural,,,,,,,,,
87939,Rural,,,,,,,,,
87940,Rural,,,,,,,,,
87941,Rural,,,,,,,,,
87942,Mixed,,,,,,,,,
87943,Rural,,,,,,,,,
88001,Urbanized Area,,,,,,,,,
88002,Rural,,,,,,,,,
88003,Urbanized Area,,,,,,,,,
88004,Rural,,,,,,,,,
88005,Urbanized Area,,,,,,,,,
88007,Urbanized Area,,,,,,,,,
88008,Urbanized Area,,,,,,,,,
88009,Rural,,,,,,,,,
88011,Urbanized Area,,,,,,,,,
88012,Urbanized Area,,,,,,,,,
88020,Rural,,,,,,,,,
88021,Mixed,,,,,,,,,
88022,Mixed,,,,,,,,,
88023,Urban Cluster,,,,,,,,,
88024,Mixed,,,,,,,,,
88025,Rural,,,,,,,,,
88026,Urban Cluster,,,,,,,,,
88027,Rural,,,,,,,,,
88028,Rural,,,,,,,,,
88029,Rural,,,,,,,,,
88030,Mixed,,,,,,,,,
88032,Urbanized Area,,,,,,,,,
88033,Rural,,,,,,,,,
88034,Rural,,,,,,,,,
88038,Rural,,,,,,,,,
88039,Rural,,,,,,,,,
88040,Rural,,,,,,,,,
88041,Rural,,,,,,,,,
88042,Rural,,,,,,,,,
88043,Rural,,,,,,,,,
88044,Rural,,,,,,,,,
88045,Rural,,,,,,,,,
88046,Urbanized Area,,,,,,,,,
88047,Mixed,,,,,,,,,
88048,Mixed,,,,,,,,,
88049,Rural,,,,,,,,,
88051,Rural,,,,,,,,,
88052,Mixed,,,,,,,,,
88053,Rural,,,,,,,,,
88055,Rural,,,,,,,,,
88056,Rural,,,,,,,,,
88061,Mixed,,,,,,,,,
88063,Urbanized Area,,,,,,,,,
88065,Rural,,,,,,,,,
88072,Urban Cluster,,,,,,,,,
88081,Urban Cluster,,,,,,,,,
88101,Urban Cluster,,,,,,,,,
88103,Urban Cluster,,,,,,,,,
88112,Rural,,,,,,,,,
88113,Rural,,,,,,,,,
88114,Rural,,,,,,,,,
88115,Rural,,,,,,,,,
88116,Rural,,,,,,,,,
88118,Rural,,,,,,,,,
88119,Rural,,,,,,,,,
88120,Rural,,,,,,,,,
88121,Rural,,,,,,,,,
88124,Rural,,,,,,,,,
88125,Rural,,,,,,,,,
88126,Rural,,,,,,,,,
88130,Mixed,,,,,,,,,
88132,Rural,,,,,,,,,
88134,Rural,,,,,,,,,
88135,Rural,,,,,,,,,
88136,Rural,,,,,,,,,
88201,Urban Cluster,,,,,,,,,
88203,Urban Cluster,,,,,,,,,
88210,Mixed,,,,,,,,,
88220,Urban Cluster,,,,,,,,,
88230,Rural,,,,,,,,,
88231,Urban Cluster,,,,,,,,,
88232,Rural,,,,,,,,,
88240,Urban Cluster,,,,,,,,,
88242,Mixed,,,,,,,,,
88250,Rural,,,,,,,,,
88252,Rural,,,,,,,,,
88253,Rural,,,,,,,,,
88254,Rural,,,,,,,,,
88255,Rural,,,,,,,,,
88256,Rural,,,,,,,,,
88260,Urban Cluster,,,,,,,,,
88262,Rural,,,,,,,,,
88263,Rural,,,,,,,,,
88264,Rural,,,,,,,,,
88265,Rural,,,,,,,,,
88267,Rural,,,,,,,,,
88268,Rural,,,,,,,,,
88301,Rural,,,,,,,,,
88310,Urban Cluster,,,,,,,,,
88311,Rural,,,,,,,,,
88312,Rural,,,,,,,,,
88314,Rural,,,,,,,,,
88316,Rural,,,,,,,,,
88317,Rural,,,,,,,,,
88318,Rural,,,,,,,,,
88321,Rural,,,,,,,,,
88323,Rural,,,,,,,,,
88324,Rural,,,,,,,,,
88325,Rural,,,,,,,,,
88330,Urban Cluster,,,,,,,,,
88336,Rural,,,,,,,,,
88337,Mixed,,,,,,,,,
88338,Rural,,,,,,,,,
88339,Rural,,,,,,,,,
88340,Rural,,,,,,,,,
88341,Rural,,,,,,,,,
88342,Rural,,,,,,,,,
88343,Rural,,,,,,,,,
88344,Rural,,,,,,,,,
88345,Urban Cluster,,,,,,,,,
88346,Urban Cluster,,,,,,,,,
88347,Rural,,,,,,,,,
88348,Rural,,,,,,,,,
88349,Rural,,,,,,,,,
88350,Rural,,,,,,,,,
88351,Rural,,,,,,,,,
88352,Mixed,,,,,,,,,
88353,Rural,,,,,,,,,
88354,Rural,,,,,,,,,
88355,Urban Cluster,,,,,,,,,
88401,Urban Cluster,,,,,,,,,
88410,Rural,,,,,,,,,
88411,Rural,,,,,,,,,
88414,Rural,,,,,,,,,
88415,Rural,,,,,,,,,
88416,Rural,,,,,,,,,
88417,Rural,,,,,,,,,
88418,Rural,,,,,,,,,
88419,Rural,,,,,,,,,
88421,Rural,,,,,,,,,
88422,Rural,,,,,,,,,
88424,Rural,,,,,,,,,
88426,Rural,,,,,,,,,
88427,Rural,,,,,,,,,
88430,Rural,,,,,,,,,
88431,Rural,,,,,,,,,
88434,Rural,,,,,,,,,
88435,Mixed,,,,,,,,,
88436,Rural,,,,,,,,,
89001,Rural,,,,,,,,,
89002,Urbanized Area,,,,,,,,,
89003,Rural,,,,,,,,,
89004,Rural,,,,,,,,,
89005,Urban Cluster,,,,,,,,,
89007,Rural,,,,,,,,,
89008,Rural,,,,,,,,,
89010,Rural,,,,,,,,,
89011,Urbanized Area,,,,,,,,,
89012,Urbanized Area,,,,,,,,,
89013,Rural,,,,,,,,,
89014,Urbanized Area,,,,,,,,,
89015,Urbanized Area,,,,,,,,,
89017,Rural,,,,,,,,,
89018,Rural,,,,,,,,,
89019,Rural,,,,,,,,,
89020,Rural,,,,,,,,,
89021,Urban Cluster,,,,,,,,,
89022,Rural,,,,,,,,,
89025,Rural,,,,,,,,,
89026,Rural,,,,,,,,,
89027,Urban Cluster,,,,,,,,,
89029,Urban Cluster,,,,,,,,,
89030,Urbanized Area,,,,,,,,,
89031,Urbanized Area,,,,,,,,,
89032,Urbanized Area,,,,,,,,,
89039,Rural,,,,,,,,,
89040,Urban Cluster,,,,,,,,,
89042,Rural,,,,,,,,,
89043,Rural,,,,,,,,,
89044,Urbanized Area,,,,,,,,,
89045,Rural,,,,,,,,,
89046,Rural,,,,,,,,,
89047,Rural,,,,,,,,,
89048,Urban Cluster,,,,,,,,,
89049,Rural,,,,,,,,,
89052,Urbanized Area,,,,,,,,,
89054,Rural,,,,,,,,,
89060,Mixed,,,,,,,,,
89061,Mixed,,,,,,,,,
89074,Urbanized Area,,,,,,,,,
89081,Urbanized Area,,,,,,,,,
89084,Urbanized Area,,,,,,,,,
89085,Urbanized Area,,,,,,,,,
89086,Urbanized Area,,,,,,,,,
89101,Urbanized Area,,,,,,,,,
89102,Urbanized Area,,,,,,,,,
89103,Urbanized Area,,,,,,,,,
89104,Urbanized Area,,,,,,,,,
89106,Urbanized Area,,,,,,,,,
89107,Urbanized Area,,,,,,,,,
89108,Urbanized Area,,,,,,,,,
89109,Urbanized Area,,,,,,,,,
89110,Urbanized Area,,,,,,,,,
89113,Urbanized Area,,,,,,,,,
89115,Urbanized Area,,,,,,,,,
89117,Urbanized Area,,,,,,,,,
89118,Urbanized Area,,,,,,,,,
89119,Urbanized Area,,,,,,,,,
89120,Urbanized Area,,,,,,,,,
89121,Urbanized Area,,,,,,,,,
89122,Urbanized Area,,,,,,,,,
89123,Urbanized Area,,,,,,,,,
89124,Rural,,,,,,,,,
89128,Urbanized Area,,,,,,,,,
89129,Urbanized Area,,,,,,,,,
89130,Urbanized Area,,,,,,,,,
89131,Urbanized Area,,,,,,,,,
89134,Urbanized Area,,,,,,,,,
89135,Urbanized Area,,,,,,,,,
89138,Urbanized Area,,,,,,,,,
89139,Urbanized Area,,,,,,,,,
89141,Urbanized Area,,,,,,,,,
89142,Urbanized Area,,,,,,,,,
89143,Urbanized Area,,,,,,,,,
89144,Urbanized Area,,,,,,,,,
89145,Urbanized Area,,,,,,,,,
89146,Urbanized Area,,,,,,,,,
89147,Urbanized Area,,,,,,,,,
89148,Urbanized Area,,,,,,,,,
89149,Urbanized Area,,,,,,,,,
89156,Urbanized Area,,,,,,,,,
89161,Rural,,,,,,,,,
89166,Mixed,,,,,,,,,
89169,Urbanized Area,,,,,,,,,
89178,Urbanized Area,,,,,,,,,
89179,Urbanized Area,,,,,,,,,
89183,Urbanized Area,,,,,,,,,
89191,Mixed,,,,,,,,,
89301,Mixed,,,,,,,,,
89310,Rural,,,,,,,,,
89311,Rural,,,,,,,,,
89314,Rural,,,,,,,,,
89316,Rural,,,,,,,,,
89317,Rural,,,,,,,,,
89318,Rural,,,,,,,,,
89319,Rural,,,,,,,,,
89402,Urban Cluster,,,,,,,,,
89403,Urban Cluster,,,,,,,,,
89404,Rural,,,,,,,,,
89405,Rural,,,,,,,,,
89406,Mixed,,,,,,,,,
89408,Urban Cluster,,,,,,,,,
89409,Rural,,,,,,,,,
89410,Mixed,,,,,,,,,
89411,Rural,,,,,,,,,
89412,Rural,,,,,,,,,
89413,Rural,,,,,,,,,
89414,Rural,,,,,,,,,
89415,Urban Cluster,,,,,,,,,
89418,Rural,,,,,,,,,
89419,Rural,,,,,,,,,
89420,Rural,,,,,,,,,
89421,Rural,,,,,,,,,
89422,Rural,,,,,,,,,
89423,Mixed,,,,,,,,,
89424,Rural,,,,,,,,,
89425,Rural,,,,,,,,,
89426,Rural,,,,,,,,,
89427,Rural,,,,,,,,,
89428,Rural,,,,,,,,,
89429,Rural,,,,,,,,,
89430,Rural,,,,,,,,,
89431,Urbanized Area,,,,,,,,,
89433,Urbanized Area,,,,,,,,,
89434,Urbanized Area,,,,,,,,,
89436,Urbanized Area,,,,,,,,,
89438,Rural,,,,,,,,,
89439,Urbanized Area,,,,,,,,,
89440,Rural,,,,,,,,,
89441,Urbanized Area,,,,,,,,,
89442,Mixed,,,,,,,,,
89444,Rural,,,,,,,,,
89445,Mixed,,,,,,,,,
89446,Rural,,,,,,,,,
89447,Mixed,,,,,,,,,
89448,Rural,,,,,,,,,
89449,Mixed,,,,,,,,,
89450,Urban Cluster,,,,,,,,,
89451,Urban Cluster,,,,,,,,,
89460,Urban Cluster,,,,,,,,,
89501,Urbanized Area,,,,,,,,,
89502,Urbanized Area,,,,,,,,,
89503,Urbanized Area,,,,,,,,,
89506,Urbanized Area,,,,,,,,,
89508,Urbanized Area,,,,,,,,,
89509,Urbanized Area,,,,,,,,,
89510,Rural,,,,,,,,,
89511,Urbanized Area,,,,,,,,,
89512,Urbanized Area,,,,,,,,,
89519,Urbanized Area,,,,,,,,,
89521,Urbanized Area,,,,,,,,,
89523,Urbanized Area,,,,,,,,,
89701,Urbanized Area,,,,,,,,,
89702,Mixed,,,,,,,,,
89703,Urbanized Area,,,,,,,,,
89704,Mixed,,,,,,,,,
89705,Urbanized Area,,,,,,,,,
89706,Urbanized Area,,,,,,,,,
89801,Urban Cluster,,,,,,,,,
89815,Mixed,,,,,,,,,
89820,Mixed,,,,,,,,,
89821,Rural,,,,,,,,,
89822,Rural,,,,,,,,,
89823,Rural,,,,,,,,,
89825,Rural,,,,,,,,,
89826,Rural,,,,,,,,,
89828,Rural,,,,,,,,,
89830,Rural,,,,,,,,,
89831,Rural,,,,,,,,,
89832,Rural,,,,,,,,,
89833,Rural,,,,,,,,,
89834,Rural,,,,,,,,,
89835,Rural,,,,,,,,,
89883,Urban Cluster,,,,,,,,,
90001,Urbanized Area,,,,,,,,,
90002,Urbanized Area,,,,,,,,,
90003,Urbanized Area,,,,,,,,,
90004,Urbanized Area,,,,,,,,,
90005,Urbanized Area,,,,,,,,,
90006,Urbanized Area,,,,,,,,,
90007,Urbanized Area,,,,,,,,,
90008,Urbanized Area,,,,,,,,,
90010,Urbanized Area,,,,,,,,,
90011,Urbanized Area,,,,,,,,,
90012,Urbanized Area,,,,,,,,,
90013,Urbanized Area,,,,,,,,,
90014,Urbanized Area,,,,,,,,,
90015,Urbanized Area,,,,,,,,,
90016,Urbanized Area,,,,,,,,,
90017,Urbanized Area,,,,,,,,,
90018,Urbanized Area,,,,,,,,,
90019,Urbanized Area,,,,,,,,,
90020,Urbanized Area,,,,,,,,,
90021,Urbanized Area,,,,,,,,,
90022,Urbanized Area,,,,,,,,,
90023,Urbanized Area,,,,,,,,,
90024,Urbanized Area,,,,,,,,,
90025,Urbanized Area,,,,,,,,,
90026,Urbanized Area,,,,,,,,,
90027,Urbanized Area,,,,,,,,,
90028,Urbanized Area,,,,,,,,,
90029,Urbanized Area,,,,,,,,,
90031,Urbanized Area,,,,,,,,,
90032,Urbanized Area,,,,,,,,,
90033,Urbanized Area,,,,,,,,,
90034,Urbanized Area,,,,,,,,,
90035,Urbanized Area,,,,,,,,,
90036,Urbanized Area,,,,,,,,,
90037,Urbanized Area,,,,,,,,,
90038,Urbanized Area,,,,,,,,,
90039,Urbanized Area,,,,,,,,,
90040,Urbanized Area,,,,,,,,,
90041,Urbanized Area,,,,,,,,,
90042,Urbanized Area,,,,,,,,,
90043,Urbanized Area,,,,,,,,,
90044,Urbanized Area,,,,,,,,,
90045,Urbanized Area,,,,,,,,,
90046,Urbanized Area,,,,,,,,,
90047,Urbanized Area,,,,,,,,,
90048,Urbanized Area,,,,,,,,,
90049,Urbanized Area,,,,,,,,,
90056,Urbanized Area,,,,,,,,,
90057,Urbanized Area,,,,,,,,,
90058,Urbanized Area,,,,,,,,,
90059,Urbanized Area,,,,,,,,,
90061,Urbanized Area,,,,,,,,,
90062,Urbanized Area,,,,,,,,,
90063,Urbanized Area,,,,,,,,,
90064,Urbanized Area,,,,,,,,,
90065,Urbanized Area,,,,,,,,,
90066,Urbanized Area,,,,,,,,,
90067,Urbanized Area,,,,,,,,,
90068,Urbanized Area,,,,,,,,,
90069,Urbanized Area,,,,,,,,,
90071,Urbanized Area,,,,,,,,,
90073,Urbanized Area,,,,,,,,,
90077,Urbanized Area,,,,,,,,,
90079,Mixed,,,,,,,,,
90089,Urbanized Area,,,,,,,,,
90090,Mixed,,,,,,,,,
90094,Urbanized Area,,,,,,,,,
90095,Urbanized Area,,,,,,,,,
90201,Urbanized Area,,,,,,,,,
90210,Urbanized Area,,,,,,,,,
90211,Urbanized Area,,,,,,,,,
90212,Urbanized Area,,,,,,,,,
90220,Urbanized Area,,,,,,,,,
90221,Urbanized Area,,,,,,,,,
90222,Urbanized Area,,,,,,,,,
90230,Urbanized Area,,,,,,,,,
90232,Urbanized Area,,,,,,,,,
90240,Urbanized Area,,,,,,,,,
90241,Urbanized Area,,,,,,,,,
90242,Urbanized Area,,,,,,,,,
90245,Urbanized Area,,,,,,,,,
90247,Urbanized Area,,,,,,,,,
90248,Urbanized Area,,,,,,,,,
90249,Urbanized Area,,,,,,,,,
90250,Urbanized Area,,,,,,,,,
90254,Urbanized Area,,,,,,,,,
90255,Urbanized Area,,,,,,,,,
90260,Urbanized Area,,,,,,,,,
90262,Urbanized Area,,,,,,,,,
90263,Urbanized Area,,,,,,,,,
90265,Mixed,,,,,,,,,
90266,Urbanized Area,,,,,,,,,
90270,Urbanized Area,,,,,,,,,
90272,Urbanized Area,,,,,,,,,
90274,Urbanized Area,,,,,,,,,
90275,Urbanized Area,,,,,,,,,
90277,Urbanized Area,,,,,,,,,
90278,Urbanized Area,,,,,,,,,
90280,Urbanized Area,,,,,,,,,
90290,Mixed,,,,,,,,,
90291,Urbanized Area,,,,,,,,,
90292,Urbanized Area,,,,,,,,,
90293,Urbanized Area,,,,,,,,,
90301,Urbanized Area,,,,,,,,,
90302,Urbanized Area,,,,,,,,,
90303,Urbanized Area,,,,,,,,,
90304,Urbanized Area,,,,,,,,,
90305,Urbanized Area,,,,,,,,,
90401,Urbanized Area,,,,,,,,,
90402,Urbanized Area,,,,,,,,,
90403,Urbanized Area,,,,,,,,,
90404,Urbanized Area,,,,,,,,,
90405,Urbanized Area,,,,,,,,,
90501,Urbanized Area,,,,,,,,,
90502,Urbanized Area,,,,,,,,,
90503,Urbanized Area,,,,,,,,,
90504,Urbanized Area,,,,,,,,,
90505,Urbanized Area,,,,,,,,,
90506,Mixed,,,,,,,,,
90601,Urbanized Area,,,,,,,,,
90602,Urbanized Area,,,,,,,,,
90603,Urbanized Area,,,,,,,,,
90604,Urbanized Area,,,,,,,,,
90605,Urbanized Area,,,,,,,,,
90606,Urbanized Area,,,,,,,,,
90620,Urbanized Area,,,,,,,,,
90621,Urbanized Area,,,,,,,,,
90623,Urbanized Area,,,,,,,,,
90630,Urbanized Area,,,,,,,,,
90631,Urbanized Area,,,,,,,,,
90638,Urbanized Area,,,,,,,,,
90640,Urbanized Area,,,,,,,,,
90650,Urbanized Area,,,,,,,,,
90660,Urbanized Area,,,,,,,,,
90670,Urbanized Area,,,,,,,,,
90680,Urbanized Area,,,,,,,,,
90701,Urbanized Area,,,,,,,,,
90703,Urbanized Area,,,,,,,,,
90704,Urban Cluster,,,,,,,,,
90706,Urbanized Area,,,,,,,,,
90710,Urbanized Area,,,,,,,,,
90712,Urbanized Area,,,,,,,,,
90713,Urbanized Area,,,,,,,,,
90715,Urbanized Area,,,,,,,,,
90716,Urbanized Area,,,,,,,,,
90717,Urbanized Area,,,,,,,,,
90720,Urbanized Area,,,,,,,,,
90723,Urbanized Area,,,,,,,,,
90731,Urbanized Area,,,,,,,,,
90732,Urbanized Area,,,,,,,,,
90740,Urbanized Area,,,,,,,,,
90742,Urbanized Area,,,,,,,,,
90743,Urbanized Area,,,,,,,,,
90744,Urbanized Area,,,,,,,,,
90745,Urbanized Area,,,,,,,,,
90746,Urbanized Area,,,,,,,,,
90747,Mixed,,,,,,,,,
90755,Urbanized Area,,,,,,,,,
90802,Urbanized Area,,,,,,,,,
90803,Urbanized Area,,,,,,,,,
90804,Urbanized Area,,,,,,,,,
90805,Urbanized Area,,,,,,,,,
90806,Urbanized Area,,,,,,,,,
90807,Urbanized Area,,,,,,,,,
90808,Urbanized Area,,,,,,,,,
90810,Urbanized Area,,,,,,,,,
90813,Urbanized Area,,,,,,,,,
90814,Urbanized Area,,,,,,,,,
90815,Urbanized Area,,,,,,,,,
90822,Urbanized Area,,,,,,,,,
90831,Mixed,,,,,,,,,
91001,Urbanized Area,,,,,,,,,
91006,Urbanized Area,,,,,,,,,
91007,Urbanized Area,,,,,,,,,
91008,Urbanized Area,,,,,,,,,
91010,Urbanized Area,,,,,,,,,
91011,Urbanized Area,,,,,,,,,
91016,Urbanized Area,,,,,,,,,
91020,Urbanized Area,,,,,,,,,
91024,Urbanized Area,,,,,,,,,
91030,Urbanized Area,,,,,,,,,
91040,Urbanized Area,,,,,,,,,
91042,Urbanized Area,,,,,,,,,
91046,Urbanized Area,,,,,,,,,
91101,Urbanized Area,,,,,,,,,
91103,Urbanized Area,,,,,,,,,
91104,Urbanized Area,,,,,,,,,
91105,Urbanized Area,,,,,,,,,
91106,Urbanized Area,,,,,,,,,
91107,Urbanized Area,,,,,,,,,
91108,Urbanized Area,,,,,,,,,
91201,Urbanized Area,,,,,,,,,
91202,Urbanized Area,,,,,,,,,
91203,Urbanized Area,,,,,,,,,
91204,Urbanized Area,,,,,,,,,
91205,Urbanized Area,,,,,,,,,
91206,Urbanized Area,,,,,,,,,
91207,Urbanized Area,,,,,,,,,
91208,Urbanized Area,,,,,,,,,
91210,Urbanized Area,,,,,,,,,
91214,Urbanized Area,,,,,,,,,
91301,Urbanized Area,,,,,,,,,
91302,Urbanized Area,,,,,,,,,
91303,Urbanized Area,,,,,,,,,
91304,Urbanized Area,,,,,,,,,
91306,Urbanized Area,,,,,,,,,
91307,Urbanized Area,,,,,,,,,
91311,Urbanized Area,,,,,,,,,
91316,Urbanized Area,,,,,,,,,
91320,Urbanized Area,,,,,,,,,
91321,Urbanized Area,,,,,,,,,
91324,Urbanized Area,,,,,,,,,
91325,Urbanized Area,,,,,,,,,
91326,Urbanized Area,,,,,,,,,
91330,Urbanized Area,,,,,,,,,
91331,Urbanized Area,,,,,,,,,
91335,Urbanized Area,,,,,,,,,
91340,Urbanized Area,,,,,,,,,
91342,Urbanized Area,,,,,,,,,
91343,Urbanized Area,,,,,,,,,
91344,Urbanized Area,,,,,,,,,
91345,Urbanized Area,,,,,,,,,
91350,Urbanized Area,,,,,,,,,
91351,Urbanized Area,,,,,,,,,
91352,Urbanized Area,,,,,,,,,
91354,Urbanized Area,,,,,,,,,
91355,Urbanized Area,,,,,,,,,
91356,Urbanized Area,,,,,,,,,
91360,Urbanized Area,,,,,,,,,
91361,Urbanized Area,,,,,,,,,
91362,Urbanized Area,,,,,,,,,
91364,Urbanized Area,,,,,,,,,
91367,Urbanized Area,,,,,,,,,
91371,Urbanized Area,,,,,,,,,
91377,Urbanized Area,,,,,,,,,
91381,Urbanized Area,,,,,,,,,
91384,Urbanized Area,,,,,,,,,
91387,Urbanized Area,,,,,,,,,
91390,Mixed,,,,,,,,,
91401,Urbanized Area,,,,,,,,,
91402,Urbanized Area,,,,,,,,,
91403,Urbanized Area,,,,,,,,,
91405,Urbanized Area,,,,,,,,,
91406,Urbanized Area,,,,,,,,,
91411,Urbanized Area,,,,,,,,,
91423,Urbanized Area,,,,,,,,,
91436,Urbanized Area,,,,,,,,,
91501,Urbanized Area,,,,,,,,,
91502,Urbanized Area,,,,,,,,,
91504,Urbanized Area,,,,,,,,,
91505,Urbanized Area,,,,,,,,,
91506,Urbanized Area,,,,,,,,,
91601,Urbanized Area,,,,,,,,,
91602,Urbanized Area,,,,,,,,,
91604,Urbanized Area,,,,,,,,,
91605,Urbanized Area,,,,,,,,,
91606,Urbanized Area,,,,,,,,,
91607,Urbanized Area,,,,,,,,,
91608,Mixed,,,,,,,,,
91701,Urbanized Area,,,,,,,,,
91702,Urbanized Area,,,,,,,,,
91706,Urbanized Area,,,,,,,,,
91708,Urbanized Area,,,,,,,,,
91709,Urbanized Area,,,,,,,,,
91710,Urbanized Area,,,,,,,,,
91711,Urbanized Area,,,,,,,,,
91722,Urbanized Area,,,,,,,,,
91723,Urbanized Area,,,,,,,,,
91724,Urbanized Area,,,,,,,,,
91730,Urbanized Area,,,,,,,,,
91731,Urbanized Area,,,,,,,,,
91732,Urbanized Area,,,,,,,,,
91733,Urbanized Area,,,,,,,,,
91737,Urbanized Area,,,,,,,,,
91739,Urbanized Area,,,,,,,,,
91740,Urbanized Area,,,,,,,,,
91741,Urbanized Area,,,,,,,,,
91744,Urbanized Area,,,,,,,,,
91745,Urbanized Area,,,,,,,,,
91746,Urbanized Area,,,,,,,,,
91748,Urbanized Area,,,,,,,,,
91750,Urbanized Area,,,,,,,,,
91752,Urbanized Area,,,,,,,,,
91754,Urbanized Area,,,,,,,,,
91755,Urbanized Area,,,,,,,,,
91759,Rural,,,,,,,,,
91761,Urbanized Area,,,,,,,,,
91762,Urbanized Area,,,,,,,,,
91763,Urbanized Area,,,,,,,,,
91764,Urbanized Area,,,,,,,,,
91765,Urbanized Area,,,,,,,,,
91766,Urbanized Area,,,,,,,,,
91767,Urbanized Area,,,,,,,,,
91768,Urbanized Area,,,,,,,,,
91770,Urbanized Area,,,,,,,,,
91773,Urbanized Area,,,,,,,,,
91775,Urbanized Area,,,,,,,,,
91776,Urbanized Area,,,,,,,,,
91780,Urbanized Area,,,,,,,,,
91784,Urbanized Area,,,,,,,,,
91786,Urbanized Area,,,,,,,,,
91789,Urbanized Area,,,,,,,,,
91790,Urbanized Area,,,,,,,,,
91791,Urbanized Area,,,,,,,,,
91792,Urbanized Area,,,,,,,,,
91801,Urbanized Area,,,,,,,,,
91803,Urbanized Area,,,,,,,,,
91901,Mixed,,,,,,,,,
91902,Urbanized Area,,,,,,,,,
91905,Rural,,,,,,,,,
91906,Rural,,,,,,,,,
91910,Urbanized Area,,,,,,,,,
91911,Urbanized Area,,,,,,,,,
91913,Urbanized Area,,,,,,,,,
91914,Urbanized Area,,,,,,,,,
91915,Urbanized Area,,,,,,,,,
91916,Rural,,,,,,,,,
91917,Rural,,,,,,,,,
91931,Rural,,,,,,,,,
91932,Urbanized Area,,,,,,,,,
91934,Rural,,,,,,,,,
91935,Mixed,,,,,,,,,
91941,Urbanized Area,,,,,,,,,
91942,Urbanized Area,,,,,,,,,
91945,Urbanized Area,,,,,,,,,
91948,Rural,,,,,,,,,
91950,Urbanized Area,,,,,,,,,
91962,Rural,,,,,,,,,
91963,Rural,,,,,,,,,
