Zipcode,Population,Pop_W,Pop_B,Pop_A,Pop_H,Median Age,State,Land Area (sq mi),Center Point Lat,Center Point Lng,Pop Density
99204,6205.0,5586.0,142.0,108.0,295.0,35.0,WA,1.127,47.645706,-117.42726299999998,5505.767524401065
99205,41693.0,37245.0,615.0,490.0,1955.0,35.4,WA,8.958,47.696825,-117.444879,4654.275507925876
99206,36964.0,33426.0,402.0,781.0,1777.0,37.6,WA,23.41,47.629296,-117.254657,1578.9833404527978
99207,30907.0,25748.0,871.0,902.0,2740.0,31.6,WA,5.447,47.68875,-117.387464,5674.132550027538
99208,51734.0,46038.0,1130.0,1405.0,2377.0,38.7,WA,49.125,47.785576,-117.452251,1053.1094147582696
99212,19235.0,17181.0,325.0,462.0,597.0,40.7,WA,12.140999999999998,47.664705,-117.310362,1584.3011284078743
99216,24384.0,22179.0,325.0,506.0,1135.0,38.3,WA,13.353,47.686363,-117.216681,1826.1064929229387
99217,17789.0,15877.0,318.0,647.0,679.0,35.4,WA,51.026,47.740709,-117.261376,348.62619056951354
99218,16020.0,14514.0,224.0,308.0,848.0,32.2,WA,7.3279999999999985,47.758924,-117.409465,2186.13537117904
99223,30630.0,26878.0,656.0,983.0,1092.0,39.4,WA,28.629,47.589407,-117.344623,1069.894163261029
99224,21379.0,18544.0,642.0,681.0,1169.0,37.0,WA,117.059,47.652362,-117.525999,182.63439803859592
99301,75273.0,52736.0,1412.0,1772.0,38916.0,29.0,WA,464.867,46.379233,-118.953781,161.92373302471458
99320,8737.0,7351.0,54.0,19.0,1600.0,42.8,WA,138.878,46.265888,-119.487243,62.91133224844828
99321,621.0,138.0,0.0,0.0,525.0,23.5,WA,36.968,46.878598,-119.909356,16.798312053668035
99322,174.0,169.0,0.0,0.0,0.0,48.2,WA,246.847,45.943983,-120.180774,0.7048900736083484
99323,3518.0,3157.0,9.0,0.0,681.0,41.9,WA,125.915,46.19077100000001,-118.872845,27.93948298455307
99324,9422.0,7986.0,109.0,89.0,1318.0,33.5,WA,3.049,46.042579,-118.386845,3090.1935060675632
99326,6283.0,3990.0,362.0,54.0,2596.0,31.0,WA,272.922,46.650082,-118.853349,23.021229508797383
99328,3713.0,3405.0,14.0,22.0,233.0,48.0,WA,640.758,46.263368,-117.865424,5.794699402894696
99329,218.0,214.0,0.0,0.0,0.0,50.0,WA,1.826,46.156353,-118.145294,119.38663745892661
99330,1070.0,834.0,0.0,0.0,490.0,41.9,WA,77.05199999999998,46.489767,-119.043221,13.886725847479628
99333,34.0,34.0,0.0,0.0,0.0,47.3,WA,91.437,46.685782,-118.172717,0.3718407209335389
99335,291.0,271.0,4.0,0.0,21.0,34.2,WA,169.27700000000004,46.647174,-118.439679,1.7190758342834522
99336,50065.0,36039.0,1372.0,918.0,15327.0,31.2,WA,13.349,46.21405,-119.175728,3750.4681998651586
99337,30726.0,25219.0,604.0,427.0,4746.0,37.5,WA,157.225,46.073223,-119.09074,195.42693591986009
99338,13534.0,11993.0,0.0,451.0,1203.0,36.0,WA,66.385,46.147859,-119.273473,203.87135648113278
99341,720.0,679.0,0.0,0.0,56.0,39.0,WA,400.321,46.912889,-118.653031,1.7985566582817287
99343,3271.0,2277.0,1.0,0.0,2381.0,25.6,WA,165.40400000000002,46.593609,-119.18008799999998,19.77582162462818
99344,17161.0,10781.0,35.0,169.0,12361.0,26.5,WA,453.514,46.820069,-119.178054,37.840066679308684
99345,202.0,117.0,0.0,0.0,105.0,39.3,WA,182.696,45.94195300000001,-119.690097,1.1056618645181067
99346,436.0,277.0,0.0,0.0,172.0,32.0,WA,125.652,46.009819,-119.296145,3.469900996402763
99347,2272.0,2206.0,0.0,27.0,87.0,52.0,WA,756.825,46.427734,-117.56538799999998,3.00201499686189
99348,1383.0,1165.0,6.0,0.0,774.0,27.1,WA,519.596,46.382239,-118.470882,2.661683307800676
99349,8755.0,3999.0,0.0,78.0,7758.0,22.1,WA,268.422,46.731191,-119.700579,32.6165515494259
99350,13629.0,9479.0,4.0,38.0,5999.0,34.1,WA,571.451,46.183349,-119.696208,23.84981389480463
99352,29180.0,24908.0,373.0,1650.0,2794.0,39.8,WA,20.949,46.25284,-119.287852,1392.9065826531098
99353,14595.0,13125.0,75.0,145.0,1534.0,38.6,WA,26.067,46.313808,-119.387768,559.903326044424
99354,22898.0,19290.0,273.0,1189.0,2603.0,36.3,WA,20.294,46.331677,-119.299782,1128.3137873263033
99356,260.0,250.0,0.0,0.0,89.0,51.4,WA,250.651,45.82375,-120.319723,1.0372988737327997
99357,3953.0,2581.0,5.0,0.0,3107.0,25.2,WA,232.256,46.89131,-119.661625,17.02001240011022
99359,107.0,97.0,0.0,0.0,0.0,58.6,WA,83.21700000000001,46.548514,-118.094765,1.2857949697778097
99360,1163.0,1021.0,0.0,3.0,261.0,41.1,WA,157.42,46.090217,-118.663029,7.387879557870665
99361,1707.0,1627.0,9.0,2.0,70.0,46.8,WA,223.685,46.236551,-118.143839,7.631267183762881
99362,42086.0,36106.0,852.0,872.0,9187.0,37.0,WA,320.626,46.101083,-118.313609,131.2619687735867
99363,302.0,302.0,0.0,0.0,247.0,12.6,WA,44.522,46.060441,-118.883545,6.783163379902071
99371,365.0,346.0,0.0,6.0,0.0,46.8,WA,203.777,46.800013,-118.311494,1.7911736849595392
99401,294.0,294.0,0.0,0.0,8.0,64.1,WA,219.754,46.087207,-117.249856,1.3378596066510735
99402,1831.0,1653.0,0.0,10.0,37.0,45.2,WA,286.446,46.190773,-117.127417,6.392129755695663
99403,19988.0,18740.0,98.0,183.0,739.0,44.0,WA,152.891,46.362367,-117.282597,130.73365992766088
99501,17213.0,9757.0,1744.0,1114.0,1089.0,38.3,AK,6.941,61.220018,-149.855702,2479.9020314075783
99502,23649.0,16743.0,950.0,1491.0,1813.0,32.8,AK,17.631,61.163652,-149.996643,1341.3306108558788
99503,14107.0,7346.0,1231.0,2024.0,1536.0,34.0,AK,20.683000000000003,62.043951,-158.175667,682.0577285693564
99504,42189.0,23243.0,4529.0,4430.0,3207.0,31.3,AK,6.351,61.2046,-149.746095,6642.890883325461
99505,6479.0,4429.0,922.0,181.0,1169.0,21.6,AK,22.885,61.25699399999999,-149.60161499999995,283.111208214988
99506,7541.0,5338.0,1138.0,264.0,1034.0,22.7,AK,17.717,61.25348,-149.81075800000005,425.63639442343515
99507,40013.0,25360.0,2238.0,4836.0,3233.0,33.5,AK,21.943,61.14765600000001,-149.753642,1823.4972428564918
99508,35437.0,16678.0,2548.0,3897.0,3942.0,30.3,AK,6.941,61.2014,-149.817502,5105.460308312923
99510,332.0,295.0,0.0,3.0,8.0,49.4,AK,1516.704,70.101885,-149.86736000000005,0.2188957106989894
99513,0.0,0.0,0.0,0.0,0.0,,AK,0.014,61.214772,-149.885658,0.0
99515,22661.0,15345.0,639.0,3027.0,1871.0,33.2,AK,10.582,61.116381,-149.890375,2141.4666414666412
99516,21459.0,18447.0,424.0,676.0,1191.0,42.1,AK,42.975,61.079403000000006,-149.709932,499.3368237347295
99517,16809.0,11236.0,395.0,1753.0,1265.0,36.0,AK,3.276,61.190346,-149.939108,5130.952380952382
99518,10285.0,6650.0,165.0,981.0,1381.0,34.1,AK,3.78,61.159562,-149.884816,2720.899470899471
99519,589.0,524.0,0.0,7.0,24.0,51.1,AK,12802.278,69.21623699999999,-146.787467,0.04600743711392613
99540,374.0,323.0,0.0,0.0,0.0,55.8,AK,50.874,60.990236,-149.419827,7.351495852498329
99546,122.0,60.0,0.0,13.0,45.0,31.5,AK,14.203,51.829438,-176.62999399999995,8.589734563120468
99547,66.0,13.0,0.0,7.0,0.0,49.5,AK,8.577,52.213091,-174.215643,7.694998251136761
99548,70.0,5.0,0.0,0.0,0.0,33.0,AK,8.602,56.23739499999999,-158.751683,8.137642408742153
99549,81.0,32.0,0.0,0.0,0.0,31.3,AK,50.903,56.964177,-158.580635,1.5912618116810404
99550,231.0,78.0,3.0,0.0,9.0,49.3,AK,90.151,57.904108,-153.042685,2.5623675832769464
99551,562.0,13.0,3.0,0.0,9.0,26.8,AK,2.262,60.902886,-161.421759,248.4526967285588
99552,399.0,7.0,0.0,1.0,5.0,25.4,AK,1.01,60.909581,-161.22710800000004,395.049504950495
99553,899.0,191.0,174.0,360.0,164.0,42.9,AK,13.832,54.117318,-165.830835,64.99421631000578
99554,777.0,41.0,1.0,4.0,0.0,20.5,AK,21.509,62.71116,-164.644712,36.12441303640337
99555,199.0,19.0,2.0,0.0,0.0,40.1,AK,18.303,59.26031999999999,-158.654678,10.872534557176419
99556,2497.0,2297.0,0.0,10.0,53.0,48.3,AK,354.066,59.89995500000001,-151.57038799999995,7.052357470076201
99557,696.0,117.0,2.0,15.0,9.0,29.4,AK,13430.915,61.420118,-156.044199,0.051820743411748194
99558,87.0,0.0,0.0,0.0,0.0,32.8,AK,7.075,62.630995,-160.213725,12.296819787985866
99559,7869.0,1780.0,135.0,161.0,248.0,29.2,AK,57.76,60.81415500000001,-161.85081,136.23614958448755
99561,516.0,18.0,0.0,0.0,0.0,22.0,AK,5.362,60.15122,-164.251364,96.23274897426333
99563,1082.0,50.0,24.0,29.0,34.0,24.4,AK,0.989,61.531066,-165.597199,1094.0343781597574
99564,70.0,22.0,0.0,8.0,2.0,39.0,AK,11.388,56.304665,-158.39618000000004,6.146821215314366
99565,73.0,18.0,0.0,0.0,0.0,40.1,AK,13.773,56.304582,-158.498119,5.30022507805126
99566,189.0,147.0,0.0,0.0,0.0,19.9,AK,9409.903,61.270907,-142.605516,0.02008522298263861
99567,9853.0,7756.0,0.0,538.0,458.0,34.9,AK,615.8330000000002,61.299272,-149.021202,15.99946738807436
99568,275.0,225.0,0.0,5.0,15.0,50.6,AK,19.304,60.208902,-151.404202,14.245752175714879
99569,56.0,0.0,0.0,0.0,0.0,30.3,AK,7.199,58.805147,-158.529967,7.778858174746492
99571,88.0,47.0,1.0,0.0,11.0,45.8,AK,29.424,55.21579000000001,-162.77582900000004,2.9907558455682435
99572,457.0,457.0,0.0,0.0,0.0,63.1,AK,138.524,60.52989300000001,-149.952595,3.299067309635875
99573,799.0,506.0,0.0,3.0,17.0,35.3,AK,3517.463,61.712313,-145.95176899999996,0.2271523538413908
99574,2696.0,1886.0,0.0,227.0,15.0,49.4,AK,2473.365,60.893995,-145.109037,1.0900129984858686
99575,98.0,6.0,2.0,0.0,0.0,26.0,AK,99.813,61.79685300000001,-158.081066,0.9818360333824251
99576,2464.0,786.0,13.0,17.0,141.0,31.7,AK,8280.802,60.26110799999999,-159.092876,0.29755571984452717
99577,28565.0,23522.0,588.0,1071.0,2016.0,31.4,AK,214.727,61.20142,-149.248298,133.02938149371062
99578,455.0,0.0,0.0,0.0,17.0,22.5,AK,0.911,60.21424,-162.03036200000003,499.45115257958287
99579,68.0,20.0,5.0,12.0,6.0,48.5,AK,25.884,58.202719,-157.40856499999995,2.6271055478287746
99580,78.0,2.0,0.0,0.0,0.0,28.0,AK,9.319,59.365538,-157.49103200000005,8.369996780770467
99581,835.0,42.0,1.0,2.0,0.0,27.0,AK,6.345,62.785183,-164.566301,131.59968479117416
99583,37.0,18.0,0.0,0.0,2.0,38.8,AK,12.765,54.890097,-163.410644,2.898550724637681
99585,350.0,0.0,0.0,0.0,0.0,24.6,AK,49.348,61.918711,-162.288486,7.0924860176704225
99586,463.0,296.0,0.0,0.0,23.0,28.9,AK,1936.764,62.83280300000001,-143.31038700000005,0.23905855333948794
99587,2255.0,1992.0,0.0,40.0,356.0,33.5,AK,242.721,60.965808,-148.876643,9.290502263916183
99588,936.0,769.0,0.0,0.0,6.0,35.9,AK,2045.963,62.402203,-146.945594,0.45748627907738315
99589,230.0,7.0,0.0,0.0,0.0,25.1,AK,2.974,59.127491000000006,-161.568774,77.3369199731002
99590,171.0,0.0,0.0,0.0,4.0,23.9,AK,10.939,62.89604300000001,-160.112961,15.632141877685346
99591,53.0,2.0,0.0,0.0,2.0,39.5,AK,34.75,56.582331,-169.635254,1.525179856115108
99602,214.0,8.0,0.0,0.0,0.0,30.2,AK,25.83,62.187016,-159.856068,8.284939992257065
99603,10130.0,8694.0,51.0,99.0,376.0,38.6,AK,1071.188,59.538519,-151.186927,9.456790031255016
99604,1140.0,47.0,0.0,0.0,12.0,18.8,AK,7.886,61.536383,-166.12288700000005,144.55997971088004
99605,65.0,65.0,0.0,0.0,23.0,52.2,AK,304.6740000000001,60.787311,-149.554873,0.21334278605985407
99606,382.0,52.0,0.0,0.0,13.0,28.3,AK,209.322,59.851328,-154.555142,1.8249395667918327
99607,284.0,34.0,0.0,0.0,11.0,23.5,AK,785.552,61.757492000000006,-159.783535,0.36152921767114077
99609,599.0,0.0,0.0,0.0,0.0,23.9,AK,12.081,60.86405600000001,-162.537863,49.58198824600613
99610,2326.0,2065.0,2.0,13.0,120.0,45.3,AK,926.927,60.26487,-150.61056200000004,2.5093669728036834
99611,15811.0,12832.0,73.0,133.0,685.0,39.0,AK,326.42,60.600458,-151.106322,48.43759573555542
99612,1074.0,184.0,51.0,387.0,93.0,45.3,AK,11.691,55.058778,-162.273717,91.86553759302026
99613,392.0,231.0,3.0,1.0,46.0,30.6,AK,3457.92,59.010266,-155.90178,0.11336294651119748
99614,686.0,1.0,0.0,0.0,0.0,25.5,AK,19.991,59.936452,-164.061751,34.315441948876995
99615,13197.0,7377.0,55.0,2969.0,1157.0,32.1,AK,4268.238,57.650481000000006,-153.261105,3.0919081831894095
99620,643.0,14.0,2.0,0.0,0.0,25.3,AK,2.301,63.028752,-163.535727,279.4437201216862
99621,824.0,3.0,0.0,4.0,0.0,22.1,AK,9.508,60.793216,-161.43139,86.66386201093816
99622,331.0,12.0,0.0,0.0,9.0,24.8,AK,15.397,59.874234,-163.20554099999995,21.497694356043386
99624,61.0,20.0,5.0,0.0,2.0,38.5,AK,15.275,57.587682,-153.913088,3.993453355155483
99625,114.0,4.0,0.0,0.0,2.0,20.7,AK,802.187,59.28850500000001,-156.65414199999995,0.14211150267954978
99626,312.0,5.0,0.0,27.0,0.0,30.5,AK,0.923,61.51696800000001,-160.364657,338.0281690140845
99627,397.0,155.0,14.0,11.0,26.0,30.5,AK,4028.575,63.454351,-154.735702,0.0985460119272944
99628,691.0,74.0,0.0,37.0,3.0,29.7,AK,1467.466,58.95673000000001,-159.21191000000005,0.4708797341812349
99630,174.0,3.0,0.0,0.0,0.0,43.0,AK,6.367000000000001,60.37078100000001,-166.266749,27.32841212501963
99631,428.0,379.0,0.0,0.0,14.0,46.6,AK,425.817,60.61535500000001,-149.372783,1.0051266154239966
99632,749.0,31.0,0.0,0.0,23.0,21.8,AK,25.132,62.11234399999999,-163.66439,29.802642049976125
99633,567.0,314.0,2.0,6.0,25.0,41.9,AK,81.55199999999998,58.787581,-156.89250900000005,6.952619187757506
99634,352.0,1.0,0.0,1.0,0.0,23.0,AK,3.9,60.682928,-161.998779,90.25641025641026
99636,609.0,3.0,0.0,0.0,0.0,23.7,AK,20.942,59.488161,-157.2905,29.08031706618279
99637,549.0,18.0,0.0,0.0,2.0,25.9,AK,30.176,60.552274,-165.10811,18.193266171792153
99638,37.0,12.0,0.0,1.0,0.0,34.8,AK,19.186,52.89777,-168.943406,1.9284895236109663
99639,966.0,819.0,2.0,11.0,0.0,56.6,AK,220.618,60.06170899999999,-151.406462,4.3786091796680235
99640,187.0,14.0,0.0,0.0,0.0,27.6,AK,3041.777,59.903896,-155.331699,0.06147722203172685
99641,554.0,0.0,0.0,0.0,0.0,20.9,AK,4.46,60.882466,-162.463637,124.2152466367713
99643,249.0,25.0,3.0,0.0,4.0,41.3,AK,20.531,57.220076,-153.330288,12.128001558618674
99644,235.0,49.0,0.0,4.0,14.0,30.4,AK,16.418,57.91023199999999,-152.382974,14.313558289682057
99645,27818.0,23224.0,378.0,308.0,1339.0,34.8,AK,442.208,61.62449,-148.979752,62.90704826687893
99647,12.0,8.0,0.0,0.0,0.0,61.0,AK,218.069,59.87854300000001,-154.07208799999995,0.05502845429657586
99648,98.0,2.0,0.0,0.0,0.0,23.0,AK,11.155,55.93060300000001,-159.14678600000005,8.785298072613179
99649,65.0,8.0,0.0,0.0,0.0,43.5,AK,101.154,57.50044200000001,-157.281038,0.642584574015857
99650,582.0,0.0,0.0,0.0,0.0,23.9,AK,1.692,61.94662099999999,-162.878319,343.97163120567376
99651,42.0,0.0,0.0,0.0,3.0,26.0,AK,19.853,59.000685,-161.688071,2.115549287261371
99652,4059.0,3326.0,8.0,38.0,205.0,38.7,AK,116.273,61.529768,-149.98091599999995,34.90922226140204
99653,147.0,114.0,3.0,0.0,7.0,28.1,AK,22.645,60.1984,-154.275431,6.491499227202473
99654,56325.0,47342.0,527.0,964.0,2485.0,33.2,AK,497.913,61.449103,-149.90074199999995,113.12217194570135
99655,661.0,37.0,0.0,0.0,0.0,26.9,AK,2.674,59.741444,-161.887384,247.19521316379956
99656,22.0,8.0,0.0,0.0,0.0,48.0,AK,68.93,61.927869,-157.624648,0.31916436965036993
99657,410.0,57.0,0.0,0.0,0.0,22.1,AK,813.1010000000001,61.728284,-161.669355,0.5042424003906033
99658,719.0,59.0,0.0,0.0,12.0,28.0,AK,41.412,62.09166999999999,-163.254386,17.36211726069738
99659,396.0,11.0,0.0,0.0,2.0,20.7,AK,17.785999999999994,63.46429300000001,-162.12990200000004,22.264702575059044
99660,576.0,69.0,7.0,0.0,13.0,37.9,AK,39.977,57.17904100000001,-170.325068,14.408284763739152
99661,1206.0,272.0,78.0,262.0,128.0,36.0,AK,177.82299999999995,55.247147,-160.685152,6.782024822435795
99662,498.0,8.0,0.0,0.0,0.0,18.2,AK,7.148,61.791821,-165.961546,69.66983771684387
99663,475.0,347.0,3.0,15.0,1.0,52.4,AK,114.593,59.40119,-151.62458600000005,4.145104849336347
99664,4892.0,3594.0,76.0,319.0,31.0,40.5,AK,2565.98,60.076335,-149.49266200000002,1.9064840723622163
99665,43.0,5.0,0.0,0.0,1.0,51.8,AK,1.935,62.645835,-159.52730400000004,22.22222222222222
99666,129.0,23.0,0.0,0.0,0.0,29.8,AK,85.213,62.440625,-165.14553600000005,1.5138535200028165
99667,71.0,71.0,0.0,0.0,0.0,57.9,AK,4661.735,61.678977,-152.125317,0.015230380963310872
99668,94.0,21.0,0.0,0.0,5.0,23.3,AK,14.39,61.68245400000001,-157.157593,6.532314107018763
99669,14464.0,12443.0,132.0,94.0,736.0,38.0,AK,242.391,60.36015,-151.017884,59.6721825480319
99670,63.0,9.0,0.0,0.0,0.0,53.7,AK,103.482,58.66004100000001,-156.98752,0.6088015307009915
99671,547.0,8.0,0.0,0.0,0.0,23.3,AK,26.614,63.472253,-162.262227,20.553092357405877
99672,4035.0,3724.0,24.0,26.0,69.0,44.1,AK,285.291,60.752577,-150.629096,14.14345352639936
99674,1370.0,1149.0,19.0,44.0,42.0,48.5,AK,1114.8010000000004,61.59126600000001,-148.06199099999995,1.2289188832805134
99676,1372.0,1262.0,0.0,8.0,20.0,46.3,AK,1009.457,62.450132,-149.789952,1.3591465510665635
99677,86.0,9.0,0.0,0.0,0.0,35.3,AK,7.262,60.893876,-146.669922,11.84246763976866
99678,882.0,48.0,2.0,18.0,0.0,26.4,AK,2226.836,59.399616,-159.907135,0.3960776635549273
99679,436.0,13.0,0.0,0.0,7.0,24.4,AK,1.533,61.104273,-160.937572,284.409654272668
99680,466.0,0.0,0.0,0.0,0.0,22.3,AK,115.926,60.385009,-162.684337,4.019805738143298
99681,294.0,11.0,0.0,0.0,0.0,27.2,AK,33.092,60.60708100000001,-165.12829399999995,8.884322494862808
99682,400.0,174.0,0.0,7.0,1.0,40.7,AK,6299.693,60.352111,-153.108641,0.06349515762117297
99683,529.0,456.0,15.0,5.0,14.0,42.4,AK,2678.825,62.514805,-151.02958,0.19747463906750162
99684,720.0,105.0,0.0,19.0,3.0,40.4,AK,685.235,63.985093000000006,-160.406997,1.0507344195786847
99685,4386.0,1444.0,240.0,1903.0,512.0,36.7,AK,59.333,53.871799,-166.482869,73.92176360541352
99686,3982.0,3201.0,0.0,52.0,339.0,34.2,AK,3157.618,61.15008,-146.810141,1.2610771790634585
99688,2837.0,2548.0,0.0,16.0,126.0,41.5,AK,1602.331,61.887028,-149.61967099999995,1.7705455364715532
99689,597.0,232.0,9.0,20.0,17.0,39.1,AK,205.57,59.484561,-139.419308,2.9041202510093886
99690,259.0,16.0,0.0,0.0,0.0,25.5,AK,97.077,60.523716,-164.832582,2.6679852076186945
99691,113.0,13.0,0.0,0.0,0.0,35.9,AK,1539.389,62.81768100000001,-153.374674,0.07340574734521295
99692,233.0,41.0,2.0,162.0,14.0,29.3,AK,0.27,53.885808,-166.538324,862.9629629629629
99693,299.0,211.0,0.0,26.0,25.0,33.3,AK,120.61,60.85055600000001,-148.03387,2.479064754166321
99694,1608.0,1257.0,12.0,3.0,61.0,36.7,AK,20.221,61.624101,-149.78526399999996,79.52128974828149
99695,0.0,0.0,0.0,0.0,0.0,,AK,4.1930000000000005,55.918199,-159.493298,0.0
99701,18900.0,11437.0,1366.0,1046.0,1667.0,30.4,AK,4270.337,67.094545,-149.336012,4.425880205707418
99702,2630.0,1931.0,238.0,38.0,427.0,22.9,AK,16.137999999999998,64.650615,-147.052322,162.96938901970506
99703,7726.0,5362.0,1167.0,307.0,1454.0,22.3,AK,8.761000000000001,64.832624,-147.622719,881.8628010501084
99704,41.0,41.0,0.0,0.0,5.0,22.8,AK,0.963,64.296151,-149.149549,42.57528556593977
99705,24421.0,20140.0,502.0,340.0,1418.0,30.5,AK,107.152,64.761825,-147.313674,227.90988502314468
99706,0.0,0.0,0.0,0.0,0.0,,AK,66.76,64.010439,-144.678662,0.0
99709,31594.0,25140.0,997.0,626.0,1754.0,35.1,AK,508.393,64.86296800000001,-148.164072,62.144836769979136
99712,12016.0,10428.0,24.0,198.0,537.0,38.2,AK,3527.956,65.058723,-145.925302,3.405938169296896
99714,1102.0,1093.0,0.0,3.0,30.0,33.9,AK,348.355,64.38453100000001,-146.55371499999995,3.1634395946663605
99720,145.0,15.0,0.0,0.0,7.0,30.6,AK,43.642,66.564018,-152.76693899999995,3.3224875120296957
99721,247.0,28.0,4.0,0.0,3.0,21.8,AK,4.834,68.15493199999999,-151.705201,51.09640049648325
99722,138.0,16.0,0.0,0.0,0.0,33.7,AK,11.959,68.091944,-145.604061,11.539426373442597
99723,4351.0,393.0,35.0,457.0,240.0,26.2,AK,20.765,71.2535,-156.800072,209.53527570431012
99724,60.0,0.0,0.0,0.0,0.0,51.0,AK,20.256,66.39058399999999,-147.33791599999995,2.962085308056872
99726,38.0,20.0,0.0,0.0,0.0,53.5,AK,2296.355,67.168639,-152.285215,0.01654796405608018
99727,596.0,18.0,0.0,1.0,2.0,20.6,AK,0.55,65.975912,-161.138661,1083.6363636363635
99729,222.0,181.0,0.0,2.0,0.0,48.5,AK,595.1709999999998,63.006166,-149.400716,0.3730020447904889
99730,59.0,55.0,0.0,0.0,0.0,50.5,AK,7494.021,65.649804,-145.587971,0.007872942976807778
99732,0.0,0.0,0.0,0.0,0.0,,AK,327.2270000000001,64.07174599999999,-142.007579,0.0
99733,118.0,42.0,0.0,0.0,31.0,31.3,AK,106.939,65.838581,-144.17543,1.1034327981372558
99734,2122.0,1800.0,24.0,48.0,58.0,47.0,AK,201.282,70.428206,-149.28753400000005,10.542423068133266
99736,144.0,13.0,0.0,0.0,0.0,28.4,AK,1.665,66.084978,-162.761497,86.48648648648648
99737,5005.0,4505.0,80.0,49.0,326.0,35.6,AK,4292.598,63.779534,-145.098323,1.1659605674698632
99738,106.0,94.0,0.0,0.0,0.0,51.5,AK,7171.641,65.756524,-142.22829099999996,0.014780438675053591
99739,328.0,7.0,0.0,2.0,4.0,26.6,AK,1354.914,65.023988,-162.487892,0.2420817852645998
99740,565.0,57.0,0.0,0.0,0.0,31.6,AK,9108.424,67.940435,-144.949481,0.062030489577560285
99741,554.0,220.0,0.0,9.0,16.0,36.0,AK,17.718,64.73614599999999,-156.873009,31.26763743086127
99742,718.0,47.0,0.0,12.0,4.0,29.2,AK,10.9,63.777201,-171.72571000000005,65.87155963302752
99743,1130.0,996.0,0.0,47.0,28.0,36.8,AK,5377.145,63.68110600000001,-150.026544,0.2101486941490326
99744,160.0,139.0,3.0,0.0,0.0,44.5,AK,33.152,64.30828100000001,-149.16318700000005,4.826254826254826
99745,62.0,0.0,0.0,6.0,0.0,23.5,AK,3.943,66.044747,-154.236862,15.724067968551864
99746,429.0,44.0,0.0,0.0,0.0,24.5,AK,7695.318,65.64123599999999,-158.34423,0.055748183505866813
99747,155.0,11.0,0.0,0.0,0.0,26.4,AK,5.994,70.118416,-143.686957,25.859192525859193
99748,192.0,13.0,0.0,0.0,0.0,39.3,AK,18.256,64.34629,-158.77121200000005,10.5170902716915
99749,380.0,18.0,0.0,0.0,0.0,29.2,AK,1.106,66.97843,-160.43180800000005,343.5804701627486
99750,576.0,15.0,0.0,0.0,3.0,23.6,AK,0.18600000000000005,67.72864100000001,-164.543454,3096.7741935483864
99751,159.0,3.0,0.0,0.0,24.0,17.2,AK,5.777,66.922686,-156.87464599999996,27.522935779816514
99752,3381.0,789.0,23.0,55.0,113.0,30.1,AK,3964.049,67.26311700000001,-161.919349,0.8529157939268662
99753,272.0,5.0,0.0,2.0,0.0,20.5,AK,4.768,64.939607,-161.151272,57.04697986577182
99754,80.0,2.0,0.0,0.0,0.0,29.0,AK,5.603,64.902213,-157.694335,14.27806532214885
99755,514.0,449.0,10.0,10.0,21.0,28.8,AK,390.412,63.78497700000001,-148.521374,1.3165578926877248
99756,89.0,70.0,0.0,0.0,11.0,56.6,AK,8979.065,64.57895699999999,-152.777075,0.009911945174692465
99757,24.0,17.0,0.0,0.0,0.0,61.5,AK,856.1339999999999,63.814891,-152.645747,0.028032994834920704
99758,257.0,9.0,0.0,0.0,0.0,27.4,AK,3.025,65.151781,-149.372384,84.95867768595042
99759,285.0,48.0,0.0,0.0,5.0,21.2,AK,25.737,69.73713199999999,-162.835227,11.073551696001866
99760,691.0,428.0,3.0,0.0,4.0,50.4,AK,2636.877,64.25054300000001,-148.128409,0.26205242034421783
99761,443.0,3.0,2.0,0.0,0.0,24.7,AK,15.965,67.620987,-163.057973,27.74819918571876
99762,4146.0,1436.0,72.0,83.0,172.0,30.3,AK,2112.507,64.74402099999999,-164.659417,1.9625970470157021
99763,608.0,6.0,0.0,0.0,0.0,23.8,AK,0.878,66.827912,-161.029217,692.4829157175399
99764,346.0,67.0,0.0,31.0,0.0,27.7,AK,2599.764,63.291856,-141.453595,0.13308900346339128
99765,285.0,14.0,0.0,0.0,0.0,31.4,AK,6.843,64.729316,-158.132388,41.64839982463832
99766,562.0,19.0,1.0,0.0,8.0,26.1,AK,2392.084,68.702603,-164.807044,0.23494158231901557
