,Zipcode,Population,Edu_None,Edu_Ass,Edu_GED,Edu_HS,Edu_Bach,Edu_Mast,Edu_Prof,Edu_Doct
5375,17313,11018.0,16.0,543.0,490.0,2953.0,904.0,508.0,111.0,19.0
5376,17314,5827.0,38.0,293.0,162.0,1590.0,375.0,34.0,18.0,42.0
5377,17315,26054.0,212.0,1578.0,990.0,7296.0,2471.0,992.0,124.0,88.0
5378,17316,8265.0,2.0,483.0,275.0,2304.0,720.0,459.0,42.0,15.0
5379,17317,933.0,0.0,93.0,9.0,210.0,65.0,21.0,0.0,0.0
5380,17318,317.0,0.0,0.0,7.0,101.0,30.0,0.0,0.0,0.0
5381,17319,11352.0,47.0,783.0,210.0,2628.0,1457.0,404.0,82.0,27.0
5382,17320,7859.0,55.0,503.0,154.0,1847.0,911.0,558.0,67.0,53.0
5383,17321,2323.0,0.0,107.0,83.0,609.0,153.0,124.0,21.0,4.0
5384,17322,6203.0,14.0,278.0,340.0,1739.0,363.0,128.0,24.0,4.0
5385,17324,3846.0,42.0,189.0,178.0,1342.0,231.0,96.0,13.0,37.0
5386,17325,28511.0,187.0,1188.0,882.0,5952.0,2838.0,1702.0,369.0,391.0
5387,17327,7410.0,19.0,370.0,280.0,1939.0,735.0,254.0,61.0,42.0
5388,17329,2518.0,0.0,118.0,81.0,788.0,186.0,90.0,8.0,0.0
5389,17331,50717.0,164.0,2859.0,1984.0,13613.0,4502.0,1927.0,310.0,274.0
5390,17339,7160.0,11.0,444.0,144.0,1732.0,1149.0,295.0,164.0,7.0
5391,17340,11170.0,22.0,737.0,412.0,2691.0,1075.0,449.0,31.0,18.0
5392,17343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5393,17344,3671.0,25.0,177.0,120.0,1128.0,143.0,80.0,49.0,2.0
5394,17345,7612.0,25.0,360.0,414.0,2587.0,619.0,121.0,20.0,0.0
5395,17347,6424.0,21.0,486.0,241.0,1558.0,701.0,251.0,26.0,25.0
5396,17349,7523.0,4.0,373.0,218.0,1405.0,1219.0,366.0,63.0,69.0
5397,17350,13009.0,59.0,556.0,584.0,3657.0,760.0,485.0,49.0,44.0
5398,17352,1212.0,0.0,34.0,40.0,296.0,100.0,32.0,7.0,0.0
5399,17353,3217.0,69.0,219.0,191.0,810.0,461.0,156.0,20.0,8.0
5400,17355,216.0,1.0,9.0,5.0,55.0,15.0,8.0,0.0,0.0
5401,17356,21743.0,157.0,1178.0,761.0,5396.0,1777.0,959.0,133.0,205.0
5402,17360,6040.0,9.0,381.0,159.0,1226.0,825.0,380.0,134.0,18.0
5403,17361,5903.0,32.0,379.0,164.0,1522.0,717.0,265.0,68.0,31.0
5404,17362,13795.0,65.0,690.0,492.0,4143.0,1232.0,625.0,102.0,24.0
5405,17363,9579.0,76.0,530.0,273.0,2264.0,1352.0,372.0,66.0,42.0
5406,17364,3681.0,24.0,185.0,170.0,1200.0,253.0,79.0,46.0,0.0
5407,17365,2120.0,18.0,76.0,124.0,774.0,139.0,62.0,40.0,17.0
5408,17366,5969.0,33.0,387.0,280.0,1672.0,300.0,102.0,3.0,36.0
5409,17368,6864.0,43.0,374.0,313.0,2125.0,449.0,196.0,140.0,10.0
5410,17370,4922.0,9.0,205.0,305.0,1227.0,419.0,141.0,18.0,24.0
5411,17371,366.0,0.0,29.0,9.0,91.0,15.0,17.0,0.0,0.0
5412,17372,4294.0,40.0,304.0,206.0,1131.0,265.0,111.0,24.0,37.0
5413,17401,18214.0,179.0,757.0,687.0,3694.0,928.0,200.0,10.0,42.0
5414,17402,36537.0,304.0,2136.0,1094.0,7897.0,5080.0,2047.0,481.0,186.0
5415,17403,38705.0,274.0,1754.0,1384.0,7468.0,4066.0,1911.0,695.0,288.0
5416,17404,35495.0,330.0,2368.0,1245.0,8389.0,3557.0,1321.0,512.0,160.0
5417,17406,23743.0,106.0,1501.0,684.0,6126.0,2494.0,976.0,85.0,111.0
5418,17407,2264.0,3.0,187.0,47.0,519.0,289.0,135.0,15.0,5.0
5419,17408,22761.0,223.0,1598.0,665.0,5981.0,2550.0,1067.0,163.0,53.0
5420,17501,4226.0,33.0,249.0,79.0,1080.0,525.0,176.0,7.0,29.0
5421,17502,2919.0,10.0,184.0,105.0,917.0,210.0,44.0,23.0,6.0
5422,17505,2243.0,13.0,32.0,36.0,306.0,66.0,26.0,0.0,23.0
5423,17507,55.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
5424,17508,334.0,0.0,0.0,0.0,30.0,34.0,0.0,0.0,0.0
5425,17509,4870.0,27.0,126.0,82.0,719.0,323.0,130.0,29.0,9.0
5426,17512,17768.0,104.0,845.0,815.0,5112.0,1527.0,503.0,87.0,78.0
5427,17516,4451.0,12.0,255.0,166.0,1227.0,586.0,138.0,0.0,32.0
5428,17517,16353.0,169.0,752.0,596.0,3975.0,1800.0,441.0,99.0,61.0
5429,17518,1483.0,11.0,32.0,32.0,367.0,57.0,22.0,4.0,6.0
5430,17519,7249.0,170.0,166.0,195.0,1370.0,379.0,37.0,0.0,9.0
5431,17520,4674.0,0.0,307.0,125.0,1108.0,624.0,235.0,56.0,21.0
