Zipcode,Land Area (sq mi),Center Point Lat,Center Point Lng
3057,16.755,42.908885,-71.694199
3060,6.535,42.741087,-71.458266
3062,12.082,42.722323,-71.501176
3063,8.115,42.782137,-71.518435
3064,4.126,42.779378,-71.474918
3070,43.026,42.981209,-71.67752
3071,32.735,42.746257,-71.874434
3076,26.388,42.730992,-71.337073
3077,29.412,43.038038,-71.205107
3079,24.725,42.788264,-71.221726
3082,28.564,42.896409,-71.768331
3084,22.23,42.826913,-71.875292
3086,26.979,42.832235,-71.759609
3087,26.806,42.811092,-71.302688
3101,0.774,42.989027,-71.466111
3102,8.928,43.011907,-71.491063
3103,9.769,42.950538,-71.446547
3104,8.325,43.009552,-71.439782
3106,36.45,43.082584,-71.446878
3109,7.365,42.963734,-71.40035
3110,32.836,42.935584,-71.536871
3215,48.476,43.942653,-71.447732
3216,38.313,43.451175,-71.79794
3217,10.989,43.726075,-71.642508
3218,13.858,43.338034,-71.277262
3220,30.909,43.474458,-71.48221
3221,45.967,43.258003,-71.960169
3222,72.698,43.642709,-71.789139
3223,73.231,43.855414,-71.68547
3224,40.199,43.36249,-71.55802
3225,28.797,43.363816,-71.24173
3226,13.471,43.711764,-71.504236
3227,64.523,43.841192,-71.480852
3229,43.368,43.202187,-71.696803
3230,40.857,43.508647,-71.890241
3231,2.197,43.473341,-71.762339
3233,0.542,43.424011,-71.9312
3234,34.361,43.204812,-71.348563
3235,29.598,43.449136,-71.674267
3237,36.548,43.423058,-71.387218
3238,2.775,43.984428,-71.911271
3240,41.679,43.574714,-71.952004
3241,41.388,43.751504,-71.817394
3242,44.038,43.169407,-71.831201
3243,26.368,43.528306,-71.769192
3244,82.281,43.128103,-71.91694
3245,30.356,43.76159,-71.583345
3246,20.013,43.576496,-71.482301
3249,38.907,43.519156,-71.375593
3251,150.545,44.100673,-71.494074
3253,38.94,43.631211,-71.498585
3254,59.513,43.717721,-71.369179
3255,36.757,43.314026,-72.024551
3256,37.573,43.623334,-71.632615
3257,22.935,43.417721,-71.990609
3258,20.916,43.265259,-71.408835
3259,23.398,43.875712,-71.395018
3260,24.426,43.343127,-71.923616
3261,27.993,43.211856,-71.223393
3262,56.938,43.999889,-71.714447
3263,24.306,43.288501,-71.309368
3264,36.834,43.738799,-71.702722
3266,102.42,43.782855,-71.884727
3268,30.538,43.386099,-71.772917
3269,47.607,43.524186,-71.601607
3273,5.902,43.301982,-71.926953
3275,43.1,43.170513,-71.417063
3276,39.538,43.431031,-71.575998
3278,62.246,43.30893,-71.835506
3279,45.8,43.96583,-71.8591
3280,45.457,43.190068,-72.093879
3281,58.852,43.078057,-71.703708
3282,41.345,43.858721,-71.923718
3284,38.72,43.473002,-72.013536
3285,50.174,43.94787,-71.635802
3287,26.26,43.443115,-71.922637
3290,45.826,43.129847,-71.131859
3291,0.181,43.179131,-71.142619
3293,1.622,43.97062,-71.679913
3301,49.52,43.238549,-71.555988
3303,67.464,43.311685,-71.665421
3304,28.032,43.133177,-71.537242
3307,49.674,43.333988,-71.446658
3431,59.47,42.965044,-72.294803
3440,36.176,43.050292,-71.981968
3441,3.916,42.780669,-72.446994
3442,11.134,43.020284,-71.903706
3443,11.111,42.875727,-72.456114
3444,28.063,42.889279,-72.069849
3445,20.005,43.020616,-72.214374
3446,42.768,42.858271,-72.29636
3447,35.02,42.753205,-72.153028
3448,19.454,43.052622,-72.274498
3449,29.972,42.977339,-71.997821
3450,18.582,42.948515,-72.068894
3451,21.413,42.809298,-72.504822
3452,38.312,42.829254,-72.059901
3455,23.514,42.901769,-72.172904
3456,25.947,43.138544,-72.208769
3457,22.983,42.999482,-72.121703
3458,53.338,42.868369,-71.940102
3461,37.203,42.756663,-72.013247
3462,19.543,42.889241,-72.388978
3464,49.782,43.090822,-72.126816
3465,17.623,42.828785,-72.18894
3466,15.278,42.890398,-72.502989
3467,35.413,42.968075,-72.430856
3470,87.342,42.77137,-72.354216
3561,50.961,44.34335,-71.795116
3570,105.56,44.504596,-71.155466
3574,90.6,44.260435,-71.609203
3575,27.783,44.313744,-71.402889
3576,142.277,44.912445,-71.385112
3579,549.372,44.964771,-71.025563
3580,95.166,44.163448,-71.693296
3581,150.362,44.289765,-71.152184
3582,85.23,44.563265,-71.442474
3583,50.342,44.396741,-71.464694
3584,59.018,44.483853,-71.545865
3585,80.89,44.222416,-71.877173
3586,16.641,44.21841,-71.80024
3588,142.549,44.62304,-71.211846
3590,105.3,44.749655,-71.478749
3592,329.135,45.116236,-71.26111
3593,93.385,44.301498,-71.299826
3595,36.742,44.305211,-71.497351
3597,53.419,44.744797,-71.381584
3598,61.704,44.378898,-71.628699
3601,19.202,43.238837,-72.286124
3602,58.009,43.140832,-72.347568
3603,42.618,43.246634,-72.383931
3604,0.488,43.127333,-72.376864
3605,32.371,43.236564,-72.184869
3607,15.568,43.19651,-72.268353
3608,33.799,43.076505,-72.395926
3609,0.892,43.143932,-72.446437
3740,34.281,44.184481,-71.978837
3741,76.876,43.67694,-72.007001
3743,61.17,43.360727,-72.326929
3745,34.948,43.476437,-72.33413
3746,7.158,43.494376,-72.257151
3748,42.957,43.589099,-72.132135
3750,12.528,43.721023,-72.185207
3751,3.042,43.449753,-72.092311
3752,22.483,43.271965,-72.100703
3753,27.117,43.51659,-72.149093
3754,0.038,43.377461,-72.13839
3755,36.101,43.727746,-72.142753
3765,4.398,44.035225,-72.050202
3766,31.773,43.632568,-72.234816
3768,53.836,43.816634,-72.094295
3770,4.948,43.5313,-72.258815
3771,22.022,44.296664,-71.980649
3773,92.309,43.371345,-72.202789
3774,25.905,44.099753,-71.985475
3777,45.296,43.883227,-72.033583
3779,39.809,43.96185,-72.001291
3780,16.262,44.046677,-71.988955
3781,47.221,43.560058,-72.299358
3782,21.115,43.390088,-72.093129
3784,8.383,43.638325,-72.30649
3785,59.73,44.043516,-71.9122
3801,23.826,43.074812,-70.805443
3809,40.317,43.464959,-71.200405
3810,23.115,43.512833,-71.294635
3811,11.14,42.839103,-71.16718
3812,60.37,44.08113,-71.297237
3813,96.154,44.127402,-71.060836
3814,31.654,43.770937,-71.181505
3816,29.035,43.689431,-71.258778
3817,9.897,43.88717,-71.229402
3818,84.932,43.959771,-71.274013
3819,11.715,42.927892,-71.119888
3820,27.77,43.190658,-70.887655
3823,10.6,43.174607,-70.941453
3824,22.384,43.117186,-70.918788
3825,46.103,43.215566,-71.03898
3826,2.844,42.890002,-71.130675
3827,17.882,42.903739,-70.99557
3830,12.869,43.614118,-70.993555
3832,24.927,43.90696,-71.04752
3833,48.538,42.978415,-70.987522
3835,37.218,43.372559,-71.08326
3836,34.985,43.842055,-71.075122
3837,20.157,43.422251,-71.336087
3838,22.987,44.110671,-71.223276
3839,8.469,43.262994,-70.991203
3840,10.426,43.039732,-70.845622
3841,10.803,42.881861,-71.182399
3842,12.74,42.939601,-70.836728
3844,12.315,42.924811,-70.886242
3845,13.225,44.095413,-71.120545
3846,65.012,44.187626,-71.15576
3847,0.852,44.071999,-71.123967
3848,19.647,42.913731,-71.073595
3849,24.992,43.902455,-71.129871
3850,3.02,43.690629,-71.297611
3851,26.38,43.437283,-71.025251
3852,6.735,43.495013,-70.98604
3853,7.922,43.642843,-71.282735
3854,0.825,43.062161,-70.716884
3855,41.512,43.463687,-71.15214
3856,7.095,43.038509,-70.967954
3857,12.599,43.070909,-70.946875
3858,9.908,42.870369,-71.045915
3860,20.172,44.035706,-71.117232
3861,19.954,43.119202,-71.007082
3862,13.882,42.979934,-70.829441
3864,34.539,43.689928,-71.103444
3865,10.638,42.845597,-71.09326
3867,29.881,43.303528,-70.988238
3868,7.551,43.323179,-70.93365
3869,7.09,43.219815,-70.843107
3870,12.198,43.008649,-70.75833
3871,0.417,42.980948,-70.777362
3872,47.293,43.570559,-71.043233
3873,13.309,42.934018,-71.183605
3874,8.935,42.883123,-70.860823
3875,14.016,43.895078,-71.189275
3878,9.987,43.253476,-70.887944
3882,38.422,43.746733,-71.04191
3883,12.723,43.808537,-71.320336
3884,48.449,43.275308,-71.170004
3885,15.129,43.014997,-70.902586
3886,38.128,43.864038,-71.296068
3887,20.21,43.499674,-71.073889
3890,4.578,43.800602,-71.201489
3894,48.852,43.603773,-71.177139
3901,37.646,43.29932,-70.842062
3902,19.592,43.214916,-70.628806
3903,19.793,43.146499,-70.77432
3904,11.199,43.108051,-70.728595
3905,6.562,43.086194,-70.686846
3906,38.25,43.352258,-70.779435
3907,4.091,43.255751,-70.610737
3908,32.167,43.230612,-70.752424
3909,34.402,43.16646,-70.679004
3910,0.341,43.185309,-70.603455
3911,0.348,43.142293,-70.626458
4001,35.957,43.521206,-70.91767
4002,66.021,43.489069,-70.661906
4003,1.152,43.727261,-69.956899
4005,47.897,43.492102,-70.486566
4006,0.075,43.444292,-70.34457
4008,35.75,44.044224,-69.863781
4009,56.638,44.047513,-70.743319
4010,44.469,43.930799,-70.918584
4011,46.727,43.896405,-69.973436
4015,31.767,43.976287,-70.521109
4017,3.574,43.738955,-70.088396
4019,0.831,43.685927,-70.102982
4020,22.176,43.767186,-70.808863
4021,20.627,43.791796,-70.264762
4022,46.131,43.995935,-70.81398
4024,15.845,43.83632,-70.685245
4027,55.002,43.399909,-70.912785
4029,32.865,43.902531,-70.689568
4030,16.625,43.589061,-70.696276
4032,34.705,43.844826,-70.089953
4037,82.482,44.101677,-70.942769
4038,50.616,43.703617,-70.46378
4039,40.639,43.904551,-70.367027
4040,61.614,44.143452,-70.820154
4041,37.417,43.848997,-70.830764
4042,32.014,43.631019,-70.614369
4043,35.306,43.395947,-70.570221
4046,44.391,43.429822,-70.474142
4047,58.239,43.732799,-70.899149
4048,28.189,43.688481,-70.781883
4049,40.876,43.745748,-70.699807
4050,1.436,43.685939,-70.153919
4051,43.651,44.192471,-70.885803
4055,31.115,43.975769,-70.639298
4056,5.642,43.659542,-70.8835
4057,0.055,44.101552,-70.698919
4061,19.656,43.633558,-70.739479
4062,46.975,43.794689,-70.405329
4063,0.67,43.500389,-70.395326
4064,6.764,43.525042,-70.388279
4066,1.802,43.765541,-69.966983
4068,31.634,43.837898,-70.946568
4069,22.854,43.903914,-70.182018
4071,37.096,43.926746,-70.45076
4072,38.466,43.550411,-70.466341
4073,37.393,43.418643,-70.747779
4074,47.568,43.589627,-70.366191
4076,38.767,43.554017,-70.832796
4079,21.233,43.790591,-69.97153
4083,9.991,43.464119,-70.814287
4084,46.92,43.76214,-70.566688
4085,12.061,43.77332,-70.616514
4086,32.191,43.964977,-69.955624
4087,19.046,43.569278,-70.744
4088,48.173,44.202838,-70.722272
4090,57.654,43.331432,-70.645586
4091,19.361,43.839321,-70.744838
4092,17.17,43.70792,-70.352602
4093,40.526,43.63626,-70.538842
4095,29.037,43.62861,-70.913904
4096,13.352,43.788137,-70.156478
4097,21.227,43.846092,-70.241798
4101,2.004,43.662607,-70.257949
4102,5.978,43.654353,-70.297611
4103,10.274,43.694105,-70.287927
4105,29.296,43.740472,-70.277172
4106,12.27,43.631402,-70.285989
4107,14.495,43.587173,-70.236476
4108,1.191,43.660278,-70.186053
4109,1.266,43.637528,-70.171426
4110,2.249,43.746027,-70.180065
4210,59.283,44.084537,-70.249649
4216,136.849,44.708634,-70.854911
4217,182.764,44.3801,-70.815239
4219,61.382,44.400747,-70.55811
4220,78.405,44.34262,-70.34744
4221,32.081,44.481538,-70.277339
4222,38.28,43.956021,-70.132418
4224,74.259,44.559945,-70.415762
4226,10.782,44.594476,-70.692505
4227,0.566,44.568123,-70.293139
4228,0.068,44.433489,-70.11525
4231,34.068,44.263059,-70.875479
4234,0.328,44.623831,-70.191893
4236,32.276,44.189754,-70.145088
4237,7.038,44.4945,-70.734421
4238,22.407,44.209257,-70.388878
4239,48.383,44.516897,-70.202187
4240,34.147,44.089594,-70.172185
4250,11.922,44.010547,-70.127409
4252,10.902,44.036688,-70.058799
4253,37.62,44.411638,-70.216186
4254,19.613,44.445337,-70.138076
4255,37.835,44.345792,-70.655701
4256,11.258,44.104897,-70.40468
4257,23.341,44.553098,-70.49526
4258,29.622,44.13794,-70.336334
4259,29.385,44.233505,-70.014723
4260,47.123,43.957508,-70.296011
4261,209.233,44.503525,-70.961709
4263,40.052,44.295351,-70.133074
4265,7.063,44.279255,-70.042845
4267,2.075,44.206591,-70.792354
4268,45.633,44.225867,-70.610021
4270,78.643,44.117335,-70.527478
4271,0.181,44.263611,-70.49819
4274,41.97,44.048106,-70.393563
4275,94.724,44.702596,-70.647585
4276,68.548,44.55992,-70.625264
4280,41.659,44.116831,-70.062582
4281,40.593,44.248001,-70.490816
4282,59.259,44.265107,-70.24798
4284,16.914,44.362503,-70.06123
4285,64.623,44.697513,-70.448975
4286,0.056,44.401438,-70.865079
4287,44.433,44.051212,-69.968192
4289,24.256,44.319278,-70.522647
4290,46.675,44.460915,-70.451923
4292,44.309,44.385909,-70.449596
4294,57.644,44.637914,-70.275434
4330,117.088,44.351895,-69.747626
4342,30.452,44.086173,-69.736988
4343,0.484,44.328707,-69.891691
4344,11.231,44.260548,-69.827805
4345,72.088,44.195074,-69.793912
4346,2.135,44.237286,-69.751247
4347,5.873,44.287241,-69.81804
4348,75.243,44.210864,-69.499152
4349,29.437,44.434007,-70.067034
4350,37.116,44.172142,-69.9345
4351,21.267,44.342427,-69.861935
4352,37.734,44.466488,-69.96045
4353,46.816,44.198014,-69.619689
4354,40.559,44.396114,-69.43063
4355,29.264,44.384388,-69.9502
4357,30.415,44.116833,-69.829607
4358,49.775,44.414473,-69.535271
4359,0.721,44.177784,-69.762591
4360,24.195,44.554821,-69.999643
4363,34.65,44.315485,-69.571186
4364,30.515,44.309991,-69.963093
4401,100.215,44.848517,-68.850405
4406,90.167,45.229183,-69.596521
4408,118.358,44.89388,-68.303832
4410,41.184,45.08826,-68.906681
4411,42.571,44.868349,-68.586337
4412,15.234,44.784754,-68.735012
4413,51.379,45.561415,-67.764628
4414,246.045,45.442861,-69.11457
4415,1.582,45.400376,-69.057877
4416,57.781,44.623798,-68.749742
4417,62.446,45.231514,-68.341886
4418,147.375,45.086448,-68.465508
4419,36.532,44.800454,-69.003117
4421,7.776,44.409006,-68.815533
4422,40.553,45.077652,-69.031432
4424,105.177,45.680311,-67.876199
4426,154.47,45.213059,-69.189134
4427,40.196,44.980538,-69.01088
4428,59.519,44.8058,-68.554003
4429,70.546,44.72116,-68.617002
4430,9.027,45.636841,-68.575197
4431,0.313,44.560978,-68.672727
4434,24.808,44.763866,-69.128068
4435,38.562,44.963225,-69.125005
4438,24.609,44.598953,-68.928337
4441,581.388,45.702416,-69.623233
4442,74.895,45.497692,-69.72729
4443,137.384,45.227772,-69.353263
4444,69.046,44.72898,-68.949964
4448,110.412,45.296196,-68.71106
4449,37.304,44.992636,-68.888475
4450,16.828,44.916049,-68.927991
4451,74.926,45.60701,-68.222173
4453,67.62,45.16225,-68.760531
4454,49.441,45.552117,-67.561059
4455,84.165,45.299422,-68.259742
4456,30.06,44.876817,-68.996652
4457,164.837,45.413427,-68.479871
4459,80.571,45.588735,-68.339985
4460,106.954,45.712888,-68.521326
4461,44.122,44.954787,-68.582438
4462,1170.667,45.995839,-68.928348
4463,146.619,45.286832,-68.895109
4464,200.049,45.441524,-69.304939
4468,119.258,45.024673,-68.734534
4469,0.241,44.901066,-68.668303
4471,96.013,45.916545,-67.856824
4472,46.705,44.57632,-68.669915
4473,17.934,44.88168,-68.738644
4474,24.991,44.688778,-68.762805
4475,24.21,45.183587,-68.589614
4476,39.88,44.482703,-68.705997
4478,396.652,45.865239,-69.815623
4479,38.441,45.124216,-69.287019
4481,30.972,45.245979,-69.092775
4485,44.561,45.35804,-69.630292
4487,219.8,45.387737,-68.104471
4488,34.99,44.87164,-69.113926
4489,0.202,44.910362,-68.690189
4490,263.993,45.436636,-67.867623
4491,12.943,45.573159,-67.470651
4492,46.502,45.367045,-67.681322
4493,66.779,45.236824,-68.524576
4495,43.698,45.477433,-68.33898
4496,35.53,44.650751,-68.908918
4497,240.307,45.75461,-68.060944
4530,28.791,43.888154,-69.826684
4535,20.902,44.098468,-69.629176
4537,16.761,43.875449,-69.620688
4538,4.877,43.851505,-69.627611
4539,16.336,43.973542,-69.501972
4541,1.841,43.894242,-69.476881
4543,12.434,44.022351,-69.490756
4544,3.218,43.844446,-69.582305
4547,14.104,43.978605,-69.332579
4548,18.583,43.833447,-69.738561
4551,16.466,43.98007,-69.430381
4553,29.052,44.052277,-69.567522
4554,4.279,43.862733,-69.512324
4555,18.94,44.101248,-69.482658
4556,18.073,43.975989,-69.610952
4558,4.133,43.885127,-69.514471
4562,28.762,43.770829,-69.819164
4563,19.235,44.013924,-69.258707
4564,8.68,43.921687,-69.464934
4568,4.964,43.871824,-69.558279
4570,0.273,43.808546,-69.630765
4571,2.117,43.896656,-69.67417
4572,71.498,44.122084,-69.383354
4573,8.142,43.951357,-69.55233
4574,37.902,44.260639,-69.391524
4575,0.657,43.85215,-69.662201
4576,5.106,43.813339,-69.662868
4578,33.441,43.982445,-69.692754
4579,35.04,43.959656,-69.769351
4605,284.509,44.672809,-68.391841
4606,42.628,44.540726,-67.712364
4607,49.985,44.467048,-68.086866
4609,42.236,44.39747,-68.263808
4611,5.617,44.466957,-67.612596
4612,5.489,44.23153,-68.414514
4613,1.869,44.376983,-68.029882
4614,60.209,44.402775,-68.568701
4616,17.924,44.261324,-68.540355
4617,25.453,44.350024,-68.766477
4619,34.321,45.142952,-67.217524
4622,257.182,44.750666,-67.966927
4623,136.121,44.744467,-67.733658
4624,5.708,44.423951,-67.985876
4625,2.112,44.25637,-68.266282
4626,46.966,44.669023,-67.22199
4627,21.46,44.23701,-68.607845
4628,86.887,44.873113,-67.281078
4629,2.269,44.422694,-68.506049
4630,87.461,44.870323,-67.476553
4631,3.651,44.910958,-67.008913
4634,105.762,44.650967,-68.221271
4635,4.44,44.172234,-68.351482
4637,89.614,45.196916,-67.816173
4640,27.699,44.524572,-68.28525
4642,5.654,44.330584,-68.809947
4643,21.301,44.538027,-67.818538
4644,0.005,44.413835,-68.252076
4645,12.521,44.066574,-68.61575
4646,1.054,44.245566,-68.224954
4648,34.335,44.665504,-67.59497
4649,28.517,44.54711,-67.48983
4650,3.845,44.292625,-68.722885
4652,61.283,44.819713,-67.062328
4653,2.866,44.209467,-68.334648
4654,100.033,44.757152,-67.539897
4655,21.414,44.655762,-67.378971
4657,100.782,44.970309,-67.415773
4658,24.245,44.507821,-67.877963
4660,28.847,44.335753,-68.345729
4662,2.707,44.300958,-68.292447
4664,35.858,44.539656,-68.119741
4666,62.998,44.980584,-67.223672
4667,29.838,44.983542,-67.101382
4668,97.269,45.212926,-67.585966
4669,2.732,44.40825,-68.014884
4671,28.188,45.067341,-67.149953
4673,3.013,44.317252,-68.680481
4674,8.478,44.274254,-68.458828
4675,5.121,44.301347,-68.251148
4676,24.012,44.34688,-68.634365
4677,3.994,44.476822,-68.181506
4679,13.723,44.278734,-68.324541
4680,43.025,44.478414,-67.947062
4681,9.808,44.150464,-68.645327
4683,4.43,44.245208,-68.787815
4684,36.973,44.467466,-68.507324
4685,14.357,44.151687,-68.465212
4686,113.225,44.996537,-67.694027
4691,46.986,44.760322,-67.255047
4693,14.36,44.376372,-68.093638
4694,131.044,45.115083,-67.477541
4730,234.641,46.191023,-67.860968
4732,438.029,46.327493,-68.939198
4733,52.663,45.757478,-68.404152
4734,45.138,46.468001,-67.956337
4735,48.486,46.414672,-67.860722
4736,166.818,46.911495,-68.029189
4739,225.197,46.995906,-68.672927
4740,38.713,46.633304,-67.847623
4741,3.343,47.453712,-69.222921
4742,76.65,46.776241,-67.859197
4743,135.931,47.200266,-68.614333
4745,23.973,47.282101,-68.388783
4746,36.886,47.256149,-68.137481
4747,162.875,46.004972,-68.233771
4750,78.395,46.954967,-67.857437
4756,17.819,47.321708,-68.298213
4757,129.208,46.667614,-68.168635
4758,35.138,46.559272,-67.853225
4760,100.305,46.339341,-67.954874
4761,18.468,46.117254,-67.975284
4762,39.768,46.958248,-68.124731
4763,35.056,46.075083,-68.114975
4764,65.641,46.398929,-68.585323
4765,571.617,46.158786,-68.591119
4766,36.533,46.892463,-68.21578
4768,207.457,46.863399,-68.892093
4769,75.757,46.688952,-67.991914
4772,29.625,47.230084,-68.311449
4773,39.009,47.267434,-68.223039
4774,177.281,47.07704,-69.1545
4776,85.528,45.871695,-68.324753
4777,90.112,45.842521,-68.501076
4779,94.956,47.124514,-68.324032
4780,303.819,46.239244,-68.285281
4781,48.868,47.150199,-68.613495
4783,56.229,47.040124,-68.17505
4785,101.951,47.131861,-67.977959
4786,70.347,46.794921,-68.192051
4787,40.241,46.533465,-67.966076
4841,12.841,44.133536,-69.133822
4843,18.489,44.238406,-69.064039
4847,21.96,44.241178,-69.188513
4848,14.289,44.29888,-68.91525
4849,61.122,44.316106,-69.025998
4851,2.322,43.87711,-68.86868
4852,0.85,43.767426,-69.310059
4853,11.37,44.136346,-68.866756
4854,8.877,44.075524,-69.079843
4855,2.305,43.938358,-69.264531
4856,21.639,44.180604,-69.122109
4858,11.382,44.04651,-69.15406
4859,6.635,43.999115,-69.144355
4860,17.836,43.979599,-69.21604
4861,10.937,44.107714,-69.171425
4862,64.998,44.262706,-69.277723
4863,23.308,44.068815,-68.853314
4864,46.472,44.12801,-69.243885
4901,78.809,44.541099,-69.573012
4910,38.827,44.508311,-69.44521
4911,63.743,44.769927,-69.972548
4912,59.601,44.980705,-69.689878
4915,73.045,44.463502,-69.037571
4917,39.71,44.487731,-69.838639
4918,3.577,44.516779,-69.86648
4920,254.546,45.142341,-69.854458
4921,47.427,44.560894,-69.136548
4922,38.891,44.68773,-69.384721
4923,21.358,45.029009,-69.445746
4924,41.156,44.782241,-69.546315
4925,56.851,45.212372,-69.903397
4926,0.109,44.480122,-69.513888
4927,43.873,44.665474,-69.540766
4928,38.698,44.943471,-69.258242
4929,19.884,44.773091,-69.301537
4930,53.983,45.027572,-69.31797
4932,36.289,44.697571,-69.143703
4933,0.093,44.816495,-69.231348
4936,441.124,45.422238,-70.623926
4937,52.091,44.651653,-69.661276
4938,122.717,44.661856,-70.103104
4939,37.67,45.077258,-69.158771
